estacion,anio,mes,comunidad,orientacion,altitud_base_m,altitud_cima_m,desnivel_m,umbria,dias_abierta,dias_totales,pct_dias_abierta,km_abiertos_med,pct_remontes_med,pct_pistas_med,pct_km_med,espesor_max_med,espesor_min_med,dias_nieve_polvo,dias_nieve_dura,dias_nieve_artificial,dias_nieve_pisada,dias_nieve_primavera,dias_finde,dias_festivo,dias_semana_navidad,dias_semana_santa,dias_temporada_esqui,temp_max_med,temp_min_med,temp_media_med,precipitacion_total,nieve_total_cm,viento_max_med,zona_hotelera,ocupacion_general_pct,ocupacion_finde_pct
Port Ainé,2019,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Lleida,48.66,53.76
Port Ainé,2019,11,Cataluña,N,1650,2440,790,1,2,30,0.06666666666666667,20.0,0.75,0.64,0.7407407407407407,40.0,15.0,1,1,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,39.47,47.88
Port Ainé,2019,12,Cataluña,N,1650,2440,790,1,30,31,0.967741935483871,21.4,0.7833333333333333,0.7706666666666667,0.7925925925925925,64.51612903225806,25.806451612903224,28,23,0,0,0,9,4,2,0,31,,,,0.0,0.0,,Lleida,43.65,52.04
Port Ainé,2020,1,Cataluña,N,1650,2440,790,1,30,31,0.967741935483871,23.933333333333334,0.8,0.9066666666666666,0.8864197530864197,104.35483870967742,48.54838709677419,31,21,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Lleida,27.09,32.25
Port Ainé,2020,2,Cataluña,N,1650,2440,790,1,27,27,1.0,26.962962962962962,0.7916666666666666,0.9985185185185186,0.9986282578875171,155.55555555555554,76.66666666666667,26,24,0,0,1,7,1,0,0,27,,,,0.0,0.0,,Lleida,36.76,49.05
Port Ainé,2020,3,Cataluña,N,1650,2440,790,1,13,31,0.41935483870967744,23.76923076923077,0.75,0.8861538461538461,0.8803418803418803,150.0,60.0,9,5,0,0,1,9,0,0,0,31,,,,0.0,0.0,,Lleida,32.26,28.02
Port Ainé,2020,4,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,Lleida,0.0,0.0
Port Ainé,2020,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Lleida,,
Port Ainé,2020,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,,
Port Ainé,2020,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,,
Port Ainé,2020,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Lleida,,
Port Ainé,2020,9,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,22.73,28.69
Port Ainé,2020,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,Lleida,23.23,28.38
Port Ainé,2020,11,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,16.45,11.08
Port Ainé,2020,12,Cataluña,N,1650,2440,790,1,18,31,0.5806451612903226,12.444444444444445,0.5,0.36888888888888893,0.4660840615896795,40.0,20.0,18,18,0,0,0,8,4,2,0,31,,,,0.0,0.0,,Lleida,19.11,18.07
Port Ainé,2021,1,Cataluña,N,1650,2440,790,1,31,31,1.0,19.451612903225808,0.4792626728110599,0.6593548387096775,0.7285248278361725,74.03225806451613,33.38709677419355,27,10,0,0,0,10,2,2,0,31,,,,0.0,0.0,,Lleida,20.84,19.52
Port Ainé,2021,2,Cataluña,N,1650,2440,790,1,27,28,0.9642857142857143,23.296296296296298,0.4074074074074074,0.8,0.8725204605354419,97.32142857142857,42.32142857142857,18,13,0,0,6,8,1,0,0,28,,,,0.0,0.0,,Lleida,27.46,28.76
Port Ainé,2021,3,Cataluña,N,1650,2440,790,1,31,31,1.0,23.548387096774192,0.5023041474654377,0.8232258064516129,0.8819620635495952,112.41935483870968,47.74193548387097,10,21,0,0,13,8,0,0,0,31,,,,0.0,0.0,,Lleida,29.63,34.71
Port Ainé,2021,4,Cataluña,N,1650,2440,790,1,5,30,0.16666666666666666,21.0,0.9428571428571428,0.752,0.7865168539325843,90.0,30.0,0,0,0,0,5,8,3,0,2,30,,,,0.0,0.0,,Lleida,36.96,47.85
Port Ainé,2021,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Lleida,31.62,36.37
Port Ainé,2021,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,47.27,59.37
Port Ainé,2021,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,56.07,56.85
Port Ainé,2021,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,58.7,66.57
Port Ainé,2021,9,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,52.03,62.43
Port Ainé,2021,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,Lleida,49.83,57.81
Port Ainé,2021,11,Cataluña,N,1650,2440,790,1,5,30,0.16666666666666666,10.4,0.6857142857142857,0.288,0.3895131086142322,44.0,24.0,5,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,48.34,58.4
Port Ainé,2021,12,Cataluña,N,1650,2440,790,1,31,31,1.0,19.225806451612904,0.8433179723502304,0.6464516129032257,0.7200676573637791,82.58064516129032,43.225806451612904,26,0,0,0,2,8,4,2,0,31,,,,0.0,0.0,,Lleida,35.67,42.9
Port Ainé,2022,1,Cataluña,N,1650,2440,790,1,31,31,1.0,20.096774193548388,0.9216589861751151,0.6967741935483871,0.7526881720430109,90.0,40.0,24,14,0,0,4,10,2,2,0,31,,,,0.0,0.0,,Lleida,29.05,37.57
Port Ainé,2022,2,Cataluña,N,1650,2440,790,1,28,28,1.0,21.714285714285715,0.9183673469387755,0.72,0.8132691278758694,95.17857142857143,40.17857142857143,28,14,0,0,0,8,1,0,0,28,,,,0.0,0.0,,Lleida,43.46,58.89
Port Ainé,2022,3,Cataluña,N,1650,2440,790,1,31,31,1.0,25.06451612903226,0.9354838709677419,0.8438709677419355,0.9387459224356651,117.41935483870968,46.12903225806452,15,9,0,0,10,8,0,0,0,31,,,,0.0,0.0,,Lleida,46.75,64.95
Port Ainé,2022,4,Cataluña,N,1650,2440,790,1,18,30,0.6,21.61111111111111,0.8809523809523809,0.7577777777777778,0.8094049105285062,101.66666666666667,39.44444444444444,6,7,0,0,10,9,3,0,2,30,,,,0.0,0.0,,Lleida,57.08,71.31
Port Ainé,2022,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,Lleida,62.31,74.22
Port Ainé,2022,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,58.85,70.31
Port Ainé,2022,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,56.17,67.77
Port Ainé,2022,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,61.74,65.2
Port Ainé,2022,9,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,55.86,64.03
Port Ainé,2022,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,Lleida,51.6,62.46
Port Ainé,2022,11,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,45.32,52.91
Port Ainé,2022,12,Cataluña,N,1650,2440,790,1,30,31,0.967741935483871,19.0,0.7476190476190475,0.584,0.7037037037037037,60.333333333333336,33.333333333333336,25,24,0,0,0,9,4,2,0,31,,,,0.0,0.0,,Lleida,36.78,47.07
Port Ainé,2023,1,Cataluña,N,1650,2440,790,1,31,31,1.0,21.677419354838708,0.8940092165898617,0.7148387096774194,0.8028673835125448,67.25806451612904,37.25806451612903,29,7,0,0,0,9,2,2,0,31,,,,0.0,0.0,,Lleida,40.67,44.57
Port Ainé,2023,2,Cataluña,N,1650,2440,790,1,28,28,1.0,25.785714285714285,0.9438775510204082,0.8814285714285715,0.9550264550264549,85.71428571428571,47.857142857142854,27,0,0,0,0,8,1,0,0,28,,,,0.0,0.0,,Lleida,45.63,59.93
Port Ainé,2023,3,Cataluña,N,1650,2440,790,1,31,31,1.0,20.419354838709676,0.8341013824884793,0.6941935483870968,0.7562724014336917,109.6774193548387,49.83870967741935,7,0,0,0,20,8,0,0,0,31,,,,0.0,0.0,,Lleida,47.72,64.99
Port Ainé,2023,4,Cataluña,N,1650,2440,790,1,10,30,0.3333333333333333,13.6,0.8428571428571429,0.42800000000000005,0.5037037037037038,56.0,16.0,0,0,0,0,10,10,3,0,2,30,,,,0.0,0.0,,Lleida,52.94,68.09
Port Ainé,2023,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,53.07,62.82
Port Ainé,2023,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,51.52,66.91
Port Ainé,2023,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,51.46,57.12
Port Ainé,2023,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,53.42,63.93
Port Ainé,2023,9,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,51.95,58.41
Port Ainé,2023,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,Lleida,54.33,62.32
Port Ainé,2023,11,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,43.84,52.33
Port Ainé,2023,12,Cataluña,N,1650,2440,790,1,27,31,0.8709677419354839,10.962962962962964,0.8412698412698412,0.34074074074074073,0.4060356652949245,35.55555555555556,14.444444444444445,26,18,0,0,0,10,4,2,0,31,,,,0.0,0.0,,Lleida,41.39,45.0
Port Ainé,2024,1,Cataluña,N,1650,2440,790,1,31,31,1.0,13.96774193548387,0.8433179723502304,0.4374193548387097,0.5173237753882914,53.064516129032256,24.032258064516128,22,11,0,0,7,8,2,2,0,31,,,,0.0,0.0,,Lleida,38.88,41.55
Port Ainé,2024,2,Cataluña,N,1650,2440,790,1,29,29,1.0,16.96551724137931,0.8522167487684729,0.49931034482758624,0.6283524904214559,68.24137931034483,28.103448275862068,15,22,0,0,12,8,1,0,0,29,,,,0.0,0.0,,Lleida,46.3,56.1
Port Ainé,2024,3,Cataluña,N,1650,2440,790,1,30,31,0.967741935483871,22.866666666666667,0.9047619047619048,0.8026666666666666,0.8469135802469135,147.41935483870967,97.74193548387096,20,7,0,0,9,10,2,0,2,31,,,,0.0,0.0,,Lleida,51.67,69.27
Port Ainé,2024,4,Cataluña,N,1650,2440,790,1,7,30,0.23333333333333334,24.571428571428573,0.8775510204081632,0.9028571428571429,0.91005291005291,154.28571428571428,104.28571428571429,4,0,0,0,3,8,1,0,0,30,,,,0.0,0.0,,Lleida,47.53,52.79
Port Ainé,2024,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,55.23,66.44
Port Ainé,2024,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,57.62,66.38
Port Ainé,2024,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,53.05,69.47
Port Ainé,2024,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,54.76,63.24
Port Ainé,2024,9,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,51.44,59.78
Port Ainé,2024,10,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Lleida,54.64,66.75
Port Ainé,2024,11,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,46.61,55.41
Port Ainé,2024,12,Cataluña,N,1650,2440,790,1,19,31,0.6129032258064516,17.526315789473685,0.7619047619047619,0.47789473684210526,0.6491228070175438,60.0,29.473684210526315,19,3,0,0,0,9,4,2,0,31,,,,0.0,0.0,,Lleida,43.91,55.38
Port Ainé,2025,1,Cataluña,N,1650,2440,790,1,31,31,1.0,19.516129032258064,0.8110599078341013,0.5509677419354839,0.7228195937873357,64.83870967741936,33.87096774193548,23,18,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Lleida,35.68,42.8
Port Ainé,2025,2,Cataluña,N,1650,2440,790,1,28,28,1.0,23.75,0.8418367346938774,0.7985714285714286,0.8796296296296297,97.5,53.75,25,14,0,0,0,8,1,0,0,28,,,,0.0,0.0,,Lleida,46.3,59.2
Port Ainé,2025,3,Cataluña,N,1650,2440,790,1,30,31,0.967741935483871,24.033333333333335,0.861904761904762,0.8933333333333333,0.8901234567901234,208.2258064516129,110.0,27,5,0,0,0,10,0,0,0,31,,,,0.0,0.0,,Lleida,46.45,61.46
Port Ainé,2025,4,Cataluña,N,1650,2440,790,1,21,30,0.7,24.714285714285715,0.6190476190476191,0.9447619047619048,0.9153439153439153,263.8095238095238,124.76190476190476,1,7,0,0,19,8,3,0,2,30,,,,0.0,0.0,,Lleida,49.2,68.12
Port Ainé,2025,5,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,Lleida,50.87,62.37
Port Ainé,2025,6,Cataluña,N,1650,2440,790,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,53.1,65.03
Port Ainé,2025,7,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,53.13,63.78
Port Ainé,2025,8,Cataluña,N,1650,2440,790,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Lleida,59.81,70.16
Port Ainé,2025,9,Cataluña,N,1650,2440,790,1,0,8,0.0,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,0.0,0.0,,Lleida,50.46,60.76
Port del Comte,2018,1,Cataluña,N,1700,2390,690,1,29,29,1.0,31.012758620689656,0.5476673427991886,0.6206896551724138,0.6202551724137931,111.37931034482759,68.10344827586206,27,11,0,0,2,7,1,1,0,29,,,,0.0,0.0,,Lleida,26.22,30.86
Port del Comte,2018,2,Cataluña,N,1700,2390,690,1,25,26,0.9615384615384616,36.3556,0.6258823529411764,0.7169230769230769,0.7271119999999999,211.53846153846155,134.23076923076923,24,11,0,0,2,7,1,0,0,26,,,,0.0,0.0,,Lleida,37.01,48.89
Port del Comte,2018,3,Cataluña,N,1700,2390,690,1,29,29,1.0,36.64689655172414,0.6004056795131846,0.7188328912466844,0.7329379310344827,262.2413793103448,160.86206896551724,23,15,0,0,1,8,1,0,1,29,,,,0.0,0.0,,Lleida,42.78,50.98
Port del Comte,2018,4,Cataluña,N,1700,2390,690,1,4,29,0.13793103448275862,36.3075,0.6911764705882353,0.6987179487179488,0.72615,220.0,161.25,0,0,0,0,8,8,1,0,0,29,,,,0.0,0.0,,Lleida,45.08,51.75
Port del Comte,2018,5,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,46.03,56.19
Port del Comte,2018,6,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,38.6,47.59
Port del Comte,2018,7,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,40.49,45.94
Port del Comte,2018,8,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,45.99,55.73
Port del Comte,2018,9,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Lleida,48.63,62.87
Port del Comte,2018,10,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Lleida,45.47,61.51
Port del Comte,2018,11,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,39.25,53.59
Port del Comte,2018,12,Cataluña,N,1700,2390,690,1,31,31,1.0,22.886774193548387,0.3719165085388994,0.44665012406947885,0.45773548387096774,60.32258064516129,20.0,6,31,0,0,0,10,4,2,0,31,,,,0.0,0.0,,Lleida,37.89,44.18
Port del Comte,2019,1,Cataluña,N,1700,2390,690,1,31,31,1.0,26.586451612903225,0.5047438330170778,0.5467328370554178,0.5317290322580644,69.03225806451613,33.54838709677419,21,23,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Lleida,26.44,29.32
Port del Comte,2019,2,Cataluña,N,1700,2390,690,1,27,27,1.0,32.11333333333334,0.5686274509803921,0.627730294396961,0.6422666666666667,111.66666666666667,65.55555555555556,20,19,0,0,0,7,1,0,0,27,,,,0.0,0.0,,Lleida,33.03,40.66
Port del Comte,2019,3,Cataluña,N,1700,2390,690,1,16,29,0.5517241379310345,25.87125,0.47058823529411764,0.5112179487179487,0.517425,80.9375,34.6875,0,13,0,0,16,9,0,0,0,29,,,,0.0,0.0,,Lleida,50.45,59.85
Port del Comte,2019,4,Cataluña,N,1700,2390,690,1,0,29,0.0,,,,,,,0,0,0,0,0,8,3,0,2,29,,,,0.0,0.0,,Lleida,46.44,48.41
Port del Comte,2019,5,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,53.04,67.91
Port del Comte,2019,6,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,52.44,61.34
Port del Comte,2019,7,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,47.79,52.65
Port del Comte,2019,8,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,50.57,60.74
Port del Comte,2019,9,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,45.02,56.75
Port del Comte,2019,10,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Lleida,48.66,53.76
Port del Comte,2019,11,Cataluña,N,1700,2390,690,1,1,30,0.03333333333333333,2.45,0.2941176470588235,0.1282051282051282,0.049,40.0,10.0,1,1,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,39.47,47.88
Port del Comte,2019,12,Cataluña,N,1700,2390,690,1,24,31,0.7741935483870968,6.114999999999999,0.375,0.16239316239316234,0.1223,40.0,10.0,13,21,0,0,0,9,4,2,0,31,,,,0.0,0.0,,Lleida,43.65,52.04
Port del Comte,2020,1,Cataluña,N,1700,2390,690,1,30,31,0.967741935483871,17.909,0.4745098039215686,0.3794871794871795,0.35818,79.3225806451613,39.645161290322584,21,10,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Lleida,27.09,32.25
Port del Comte,2020,2,Cataluña,N,1700,2390,690,1,26,26,1.0,34.51692307692308,0.5294117647058824,0.6706114398422092,0.6903384615384615,121.53846153846153,59.23076923076923,12,24,0,0,8,6,1,0,0,26,,,,0.0,0.0,,Lleida,36.76,49.05
Port del Comte,2020,3,Cataluña,N,1700,2390,690,1,12,31,0.3870967741935484,26.590000000000003,0.40686274509803916,0.5363247863247863,0.5318,76.66666666666667,19.166666666666668,7,12,0,0,5,9,0,0,0,31,,,,0.0,0.0,,Lleida,32.26,28.02
Port del Comte,2020,4,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,Lleida,0.0,0.0
Port del Comte,2020,5,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Lleida,,
Port del Comte,2020,6,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,,
Port del Comte,2020,7,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,,
Port del Comte,2020,8,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Lleida,,
Port del Comte,2020,9,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,22.73,28.69
Port del Comte,2020,10,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,Lleida,23.23,28.38
Port del Comte,2020,11,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,16.45,11.08
Port del Comte,2020,12,Cataluña,N,1700,2390,690,1,18,31,0.5806451612903226,6.854444444444444,0.3594771241830065,0.18945868945868943,0.1370888888888889,45.888888888888886,15.833333333333334,18,18,0,0,0,8,4,2,0,31,,,,0.0,0.0,,Lleida,19.11,18.07
Port del Comte,2021,1,Cataluña,N,1700,2390,690,1,29,30,0.9666666666666667,23.235862068965517,0.40365111561866124,0.4721485411140583,0.4647172413793103,90.66666666666667,40.166666666666664,30,11,0,0,0,9,2,2,0,30,,,,0.0,0.0,,Lleida,20.84,19.52
Port del Comte,2021,2,Cataluña,N,1700,2390,690,1,26,28,0.9285714285714286,25.598076923076924,0.37782805429864247,0.49901380670611434,0.5119615384615385,86.78571428571429,38.214285714285715,22,19,0,0,6,8,1,0,0,28,,,,0.0,0.0,,Lleida,27.46,28.76
Port del Comte,2021,3,Cataluña,N,1700,2390,690,1,31,31,1.0,22.171290322580642,0.37001897533206823,0.4044665012406947,0.44342580645161284,67.6774193548387,33.25806451612903,4,19,0,0,27,8,0,0,0,31,,,,0.0,0.0,,Lleida,29.63,34.71
Port del Comte,2021,4,Cataluña,N,1700,2390,690,1,2,30,0.06666666666666667,0.47,0.1176470588235294,0.0512820512820512,0.0093999999999999,35.0,20.0,0,0,0,0,2,8,3,0,2,30,,,,0.0,0.0,,Lleida,36.96,47.85
Port del Comte,2021,5,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Lleida,31.62,36.37
Port del Comte,2021,6,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,47.27,59.37
Port del Comte,2021,7,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,56.07,56.85
Port del Comte,2021,8,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,58.7,66.57
Port del Comte,2021,9,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,52.03,62.43
Port del Comte,2021,10,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,Lleida,49.83,57.81
Port del Comte,2021,11,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,48.34,58.4
Port del Comte,2021,12,Cataluña,N,1700,2390,690,1,29,31,0.9354838709677419,30.655172413793103,0.5152129817444219,0.574712643678161,0.6131034482758622,50.206896551724135,20.96551724137931,21,17,0,0,1,8,4,2,0,31,,,,0.0,0.0,,Lleida,35.67,42.9
Port del Comte,2022,1,Cataluña,N,1700,2390,690,1,31,31,1.0,20.838709677419356,0.4098671726755218,0.3978494623655914,0.4167741935483871,51.774193548387096,24.193548387096776,26,26,0,0,0,10,2,2,0,31,,,,0.0,0.0,,Lleida,29.05,37.57
Port del Comte,2022,2,Cataluña,N,1700,2390,690,1,28,28,1.0,24.464285714285715,0.45588235294117646,0.45695970695970695,0.48928571428571427,56.785714285714285,31.071428571428573,14,26,0,0,1,8,1,0,0,28,,,,0.0,0.0,,Lleida,43.46,58.89
Port del Comte,2022,3,Cataluña,N,1700,2390,690,1,31,31,1.0,28.129032258064516,0.4686907020872865,0.5186104218362283,0.5625806451612904,65.48387096774194,36.29032258064516,8,11,0,0,23,8,0,0,0,31,,,,0.0,0.0,,Lleida,46.75,64.95
Port del Comte,2022,4,Cataluña,N,1700,2390,690,1,10,30,0.3333333333333333,26.4,0.39999999999999997,0.48974358974358967,0.528,67.0,36.0,0,10,0,0,2,9,3,0,2,30,,,,0.0,0.0,,Lleida,57.08,71.31
Port del Comte,2022,5,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,Lleida,62.31,74.22
Port del Comte,2022,6,Cataluña,N,1700,2390,690,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,58.85,70.31
Port del Comte,2022,7,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,56.17,67.77
Port del Comte,2022,8,Cataluña,N,1700,2390,690,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,61.74,65.2
