estacion,fecha,estado_abierta,remontes_abiertos,remontes_total,pistas_abiertas,pistas_total,kilometros_abiertos,kilometros_total,espesor_minimo,espesor_maximo,tipo_nieve,anio,mes,dia_semana,es_finde,nombre_mes,es_temporada_esqui,temporada_esqui,temporada_inicio,tipo_nieve_limpia,nieve_polvo,nieve_dura,nieve_humeda,nieve_primavera,nieve_artificial,nieve_pisada,pct_remontes_abiertos,pct_pistas_abiertas,pct_km_abiertos
La Molina,2017-12-20,1,9,15,24,63,22.0,68.0,30.0,50.0,Polvo,2017,12,2,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.6,0.38095238095238093,0.3235294117647059
La Molina,2017-12-21,1,9,15,24,63,22.0,68.0,30.0,70.0,Polvo,2017,12,3,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.6,0.38095238095238093,0.3235294117647059
La Molina,2017-12-22,1,12,15,24,63,22.0,68.0,30.0,70.0,Polvo,2017,12,4,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.38095238095238093,0.3235294117647059
La Molina,2017-12-23,1,11,15,31,63,31.0,68.0,30.0,70.0,Polvo,2017,12,5,1,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.49206349206349204,0.45588235294117646
La Molina,2017-12-24,1,11,15,31,63,31.0,68.0,30.0,70.0,Polvo,2017,12,6,1,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.49206349206349204,0.45588235294117646
La Molina,2017-12-25,1,11,15,31,63,31.0,68.0,30.0,70.0,Polvo,2017,12,0,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.49206349206349204,0.45588235294117646
La Molina,2017-12-26,1,11,15,31,63,31.0,68.0,30.0,70.0,Polvo,2017,12,1,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.49206349206349204,0.45588235294117646
La Molina,2017-12-27,1,11,15,31,63,31.0,68.0,30.0,70.0,Polvo,2017,12,2,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.49206349206349204,0.45588235294117646
La Molina,2017-12-28,1,11,15,35,63,33.0,68.0,30.0,70.0,Polvo,2017,12,3,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.5555555555555556,0.4852941176470588
La Molina,2017-12-29,1,11,15,35,63,36.0,68.0,30.0,70.0,Polvo,2017,12,4,0,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.5555555555555556,0.5294117647058824
La Molina,2017-12-30,1,12,15,39,63,42.0,68.0,30.0,70.0,Polvo,2017,12,5,1,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.6190476190476191,0.6176470588235294
La Molina,2017-12-31,1,12,15,38,63,40.0,68.0,30.0,70.0,Polvo,2017,12,6,1,diciembre,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.6031746031746031,0.5882352941176471
La Molina,2018-01-02,1,12,15,35,63,38.0,68.0,30.0,70.0,Polvo,2018,1,1,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.5555555555555556,0.5588235294117647
La Molina,2018-01-03,1,12,15,35,63,38.0,68.0,30.0,70.0,Polvo,2018,1,2,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.5555555555555556,0.5588235294117647
La Molina,2018-01-04,1,12,15,35,63,38.0,68.0,30.0,70.0,Polvo,2018,1,3,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.5555555555555556,0.5588235294117647
La Molina,2018-01-05,1,12,15,35,63,38.0,68.0,30.0,70.0,Polvo,2018,1,4,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.5555555555555556,0.5588235294117647
La Molina,2018-01-06,1,12,15,35,63,38.0,68.0,30.0,70.0,Polvo,2018,1,5,1,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.5555555555555556,0.5588235294117647
La Molina,2018-01-07,1,5,15,11,63,6.0,68.0,30.0,70.0,Húmeda,2018,1,6,1,enero,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.3333333333333333,0.1746031746031746,0.08823529411764706
La Molina,2018-01-08,1,11,15,52,63,56.0,68.0,50.0,110.0,Polvo,2018,1,0,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.8253968253968254,0.8235294117647058
La Molina,2018-01-09,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,1,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-10,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,2,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-11,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,3,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-12,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,4,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-13,1,15,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,5,1,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-01-14,1,15,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,6,1,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-01-15,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,0,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-16,1,12,15,63,63,68.0,68.0,50.0,110.0,Polvo,2018,1,1,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-01-17,1,12,15,61,63,63.0,68.0,50.0,110.0,Polvo,2018,1,2,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-01-18,1,12,15,61,63,63.0,68.0,50.0,110.0,Polvo,2018,1,3,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-01-19,1,12,15,61,63,63.0,68.0,50.0,110.0,Polvo,2018,1,4,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-01-20,1,15,15,61,63,63.0,68.0,50.0,110.0,Polvo,2018,1,5,1,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,0.9682539682539683,0.9264705882352942
La Molina,2018-01-21,1,14,15,56,63,57.0,68.0,40.0,100.0,Húmeda,2018,1,6,1,enero,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.9333333333333333,0.8888888888888888,0.8382352941176471
La Molina,2018-01-22,1,12,15,50,63,50.0,68.0,40.0,100.0,Húmeda,2018,1,0,0,enero,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.8,0.7936507936507936,0.7352941176470589
La Molina,2018-01-23,1,12,15,50,63,50.0,68.0,40.0,100.0,Húmeda,2018,1,1,0,enero,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.8,0.7936507936507936,0.7352941176470589
La Molina,2018-01-24,1,12,15,48,63,48.0,68.0,40.0,100.0,Húmeda,2018,1,2,0,enero,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.8,0.7619047619047619,0.7058823529411765
La Molina,2018-01-25,1,12,15,49,63,48.0,68.0,40.0,100.0,Polvo/Dura,2018,1,3,0,enero,True,2017/2018,2017,Polvo/Dura,1,1,0,0,0,0,0.8,0.7777777777777778,0.7058823529411765
La Molina,2018-01-26,1,8,15,25,63,18.0,68.0,50.0,120.0,Polvo,2018,1,4,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.5333333333333333,0.3968253968253968,0.2647058823529412
La Molina,2018-01-27,1,15,15,63,63,68.0,68.0,80.0,160.0,Polvo,2018,1,5,1,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-01-29,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,1,0,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-01-30,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,1,1,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-01-31,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,1,2,0,enero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-02-01,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,2,3,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-02-02,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,2,4,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-02-03,1,12,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,2,5,1,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9264705882352942
La Molina,2018-02-04,1,15,15,61,63,63.0,68.0,80.0,160.0,Polvo,2018,2,6,1,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,0.9682539682539683,0.9264705882352942
La Molina,2018-02-05,1,4,15,6,63,3.0,68.0,200.0,360.0,Polvo,2018,2,0,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.26666666666666666,0.09523809523809523,0.04411764705882353
La Molina,2018-02-06,1,4,15,2,63,2.0,68.0,200.0,360.0,Polvo,2018,2,1,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.26666666666666666,0.031746031746031744,0.029411764705882353
La Molina,2018-02-07,1,8,15,27,63,20.0,68.0,200.0,360.0,Polvo,2018,2,2,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.5333333333333333,0.42857142857142855,0.29411764705882354
La Molina,2018-02-09,1,12,15,62,63,67.0,68.0,180.0,300.0,Polvo,2018,2,4,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-02-10,1,11,15,46,63,45.0,68.0,180.0,300.0,Polvo,2018,2,5,1,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.7301587301587301,0.6617647058823529
La Molina,2018-02-11,1,12,15,54,63,54.0,68.0,180.0,300.0,Polvo,2018,2,6,1,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.8571428571428571,0.7941176470588235
La Molina,2018-02-12,1,12,15,60,63,62.0,68.0,180.0,300.0,Polvo,2018,2,0,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9523809523809523,0.9117647058823529
La Molina,2018-02-13,1,12,15,59,63,61.0,68.0,160.0,280.0,Polvo,2018,2,1,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9365079365079365,0.8970588235294118
La Molina,2018-02-14,1,12,15,62,63,67.0,68.0,160.0,280.0,Polvo,2018,2,2,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-02-15,1,12,15,62,63,67.0,68.0,160.0,280.0,Polvo,2018,2,3,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-02-16,1,12,15,62,63,67.0,68.0,150.0,270.0,Polvo/Dura,2018,2,4,0,febrero,True,2017/2018,2017,Polvo/Dura,1,1,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-02-17,1,14,15,59,63,61.0,68.0,150.0,250.0,Polvo/Dura,2018,2,5,1,febrero,True,2017/2018,2017,Polvo/Dura,1,1,0,0,0,0,0.9333333333333333,0.9365079365079365,0.8970588235294118
La Molina,2018-02-18,1,15,15,63,63,68.0,68.0,150.0,250.0,Polvo/Dura,2018,2,6,1,febrero,True,2017/2018,2017,Polvo/Dura,1,1,0,0,0,0,1.0,1.0,1.0
La Molina,2018-02-19,1,12,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,0,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-02-20,1,12,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,1,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-02-21,1,10,15,51,63,51.0,68.0,140.0,240.0,Polvo,2018,2,2,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.6666666666666666,0.8095238095238095,0.75
La Molina,2018-02-22,1,12,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,3,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-02-23,1,12,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,4,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-02-24,1,15,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,5,1,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-02-26,1,12,15,63,63,68.0,68.0,140.0,240.0,Polvo,2018,2,0,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-02-27,1,12,15,62,63,67.0,68.0,130.0,230.0,Polvo,2018,2,1,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-02-28,1,12,15,62,63,67.0,68.0,130.0,230.0,Polvo,2018,2,2,0,febrero,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-03-01,1,6,15,11,63,6.0,68.0,130.0,230.0,Polvo,2018,3,3,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.4,0.1746031746031746,0.08823529411764706
La Molina,2018-03-02,1,10,15,45,63,45.0,68.0,130.0,230.0,Dura,2018,3,4,0,marzo,True,2017/2018,2017,Dura,0,1,0,0,0,0,0.6666666666666666,0.7142857142857143,0.6617647058823529
La Molina,2018-03-03,1,13,15,63,63,68.0,68.0,130.0,230.0,Polvo,2018,3,5,1,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8666666666666667,1.0,1.0
La Molina,2018-03-04,1,13,15,62,63,67.0,68.0,130.0,230.0,Polvo,2018,3,6,1,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8666666666666667,0.9841269841269841,0.9852941176470589
La Molina,2018-03-05,1,12,15,62,63,67.0,68.0,130.0,230.0,Húmeda,2018,3,0,0,marzo,True,2017/2018,2017,Húmeda,0,0,1,0,0,0,0.8,0.9841269841269841,0.9852941176470589
La Molina,2018-03-06,1,12,15,61,63,67.0,68.0,130.0,230.0,Polvo,2018,3,1,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9852941176470589
La Molina,2018-03-07,1,12,15,61,63,67.0,68.0,135.0,245.0,Polvo,2018,3,2,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9682539682539683,0.9852941176470589
La Molina,2018-03-08,1,12,15,62,63,68.0,68.0,130.0,230.0,Polvo,2018,3,3,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,1.0
La Molina,2018-03-09,1,12,15,62,63,68.0,68.0,130.0,230.0,Polvo,2018,3,4,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,1.0
La Molina,2018-03-10,1,15,15,63,63,68.0,68.0,125.0,225.0,Primavera,2018,3,5,1,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
La Molina,2018-03-11,1,15,15,63,63,68.0,68.0,100.0,210.0,Primavera,2018,3,6,1,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
La Molina,2018-03-12,1,12,15,63,63,68.0,68.0,100.0,210.0,Polvo,2018,3,0,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-03-13,1,12,15,63,63,68.0,68.0,100.0,210.0,Primavera,2018,3,1,0,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.8,1.0,1.0
La Molina,2018-03-14,1,12,15,63,63,68.0,68.0,100.0,210.0,Primavera,2018,3,2,0,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.8,1.0,1.0
La Molina,2018-03-15,1,12,15,63,63,68.0,68.0,100.0,210.0,Primavera,2018,3,3,0,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.8,1.0,1.0
La Molina,2018-03-16,1,10,15,49,63,47.0,68.0,100.0,210.0,Polvo,2018,3,4,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.6666666666666666,0.7777777777777778,0.6911764705882353
La Molina,2018-03-17,1,12,15,63,63,68.0,68.0,100.0,210.0,Primavera,2018,3,5,1,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.8,1.0,1.0
La Molina,2018-03-18,1,15,15,63,63,68.0,68.0,100.0,210.0,Polvo,2018,3,6,1,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-03-19,1,12,15,63,63,68.0,68.0,100.0,210.0,Polvo,2018,3,0,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-03-20,1,9,15,34,63,30.0,68.0,110.0,220.0,Polvo,2018,3,1,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.6,0.5396825396825397,0.4411764705882353
La Molina,2018-03-21,1,5,15,13,63,7.0,68.0,110.0,220.0,Polvo,2018,3,2,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.3333333333333333,0.20634920634920634,0.10294117647058823
La Molina,2018-03-22,1,12,15,62,63,65.0,68.0,110.0,220.0,Polvo,2018,3,3,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,0.9841269841269841,0.9558823529411765
La Molina,2018-03-23,1,12,15,63,63,68.0,68.0,110.0,220.0,Polvo,2018,3,4,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-03-24,1,15,15,63,63,68.0,68.0,110.0,220.0,Polvo,2018,3,5,1,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
La Molina,2018-03-26,1,11,15,53,63,53.0,68.0,120.0,240.0,Polvo,2018,3,0,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.7333333333333333,0.8412698412698413,0.7794117647058824
La Molina,2018-03-27,1,12,15,63,63,68.0,68.0,120.0,240.0,Polvo,2018,3,1,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-03-28,1,12,15,63,63,68.0,68.0,120.0,240.0,Polvo,2018,3,2,0,marzo,True,2017/2018,2017,Polvo,1,0,0,0,0,0,0.8,1.0,1.0
La Molina,2018-03-30,1,15,15,63,63,68.0,68.0,115.0,240.0,Primavera,2018,3,4,0,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
La Molina,2018-03-31,1,15,15,63,63,68.0,68.0,115.0,240.0,Primavera,2018,3,5,1,marzo,True,2017/2018,2017,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
La Molina,2018-04-01,1,15,15,63,63,68.0,68.0,110.0,230.0,Primavera,2018,4,6,1,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
La Molina,2018-04-02,1,13,15,63,63,68.0,68.0,100.0,225.0,Primavera,2018,4,0,0,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.8666666666666667,1.0,1.0
La Molina,2018-04-03,1,11,15,60,63,62.0,68.0,100.0,225.0,Primavera,2018,4,1,0,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.7333333333333333,0.9523809523809523,0.9117647058823529
La Molina,2018-04-04,1,11,15,60,63,62.0,68.0,100.0,225.0,Primavera,2018,4,2,0,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.7333333333333333,0.9523809523809523,0.9117647058823529
La Molina,2018-04-05,1,11,15,60,63,62.0,68.0,80.0,200.0,Primavera,2018,4,3,0,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.7333333333333333,0.9523809523809523,0.9117647058823529
La Molina,2018-04-06,1,11,15,60,63,62.0,68.0,80.0,200.0,Primavera,2018,4,4,0,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.7333333333333333,0.9523809523809523,0.9117647058823529
La Molina,2018-04-07,1,14,15,60,63,62.0,68.0,80.0,200.0,Primavera,2018,4,5,1,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.9333333333333333,0.9523809523809523,0.9117647058823529
La Molina,2018-04-08,1,9,15,30,63,25.0,68.0,80.0,200.0,Primavera,2018,4,6,1,abril,True,2017/2018,2017,Primavera,0,0,0,1,0,0,0.6,0.47619047619047616,0.36764705882352944
La Molina,2018-04-09,0,,15,,63,,68.0,,,,2018,4,0,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-10,0,,15,,63,,68.0,,,,2018,4,1,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-11,0,,15,,63,,68.0,,,,2018,4,2,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-12,0,,15,,63,,68.0,,,,2018,4,3,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-13,0,,15,,63,,68.0,,,,2018,4,4,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-14,0,,15,,63,,68.0,,,,2018,4,5,1,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-16,0,,15,,63,,68.0,,,,2018,4,0,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-17,0,,15,,63,,68.0,,,,2018,4,1,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-18,0,,15,,63,,68.0,,,,2018,4,2,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-19,0,,15,,63,,68.0,,,,2018,4,3,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-20,0,,15,,63,,68.0,,,,2018,4,4,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-21,0,,15,,63,,68.0,,,,2018,4,5,1,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-22,0,,15,,63,,68.0,,,,2018,4,6,1,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-23,0,,15,,63,,68.0,,,,2018,4,0,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-24,0,,15,,63,,68.0,,,,2018,4,1,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-25,0,,15,,63,,68.0,,,,2018,4,2,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-26,0,,15,,63,,68.0,,,,2018,4,3,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-27,0,,15,,63,,68.0,,,,2018,4,4,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-28,0,,15,,63,,68.0,,,,2018,4,5,1,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-29,0,,15,,63,,68.0,,,,2018,4,6,1,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-04-30,0,,15,,63,,68.0,,,,2018,4,0,0,abril,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-01,0,,15,,63,,68.0,,,,2018,5,1,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-02,0,,15,,63,,68.0,,,,2018,5,2,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-03,0,,15,,63,,68.0,,,,2018,5,3,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-04,0,,15,,63,,68.0,,,,2018,5,4,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-05,0,,15,,63,,68.0,,,,2018,5,5,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-06,0,,15,,63,,68.0,,,,2018,5,6,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-07,0,,15,,63,,68.0,,,,2018,5,0,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-08,0,,15,,63,,68.0,,,,2018,5,1,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-09,0,,15,,63,,68.0,,,,2018,5,2,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-10,0,,15,,63,,68.0,,,,2018,5,3,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-11,0,,15,,63,,68.0,,,,2018,5,4,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-12,0,,15,,63,,68.0,,,,2018,5,5,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-13,0,,15,,63,,68.0,,,,2018,5,6,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-14,0,,15,,63,,68.0,,,,2018,5,0,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-15,0,,15,,63,,68.0,,,,2018,5,1,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-16,0,,15,,63,,68.0,,,,2018,5,2,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-17,0,,15,,63,,68.0,,,,2018,5,3,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-18,0,,15,,63,,68.0,,,,2018,5,4,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-19,0,,15,,63,,68.0,,,,2018,5,5,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-20,0,,15,,63,,68.0,,,,2018,5,6,1,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-21,0,,15,,63,,68.0,,,,2018,5,0,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
La Molina,2018-05-22,0,,15,,63,,68.0,,,,2018,5,1,0,mayo,True,2017/2018,2017,,0,0,0,0,0,0,,,
