fecha,municipio,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,nieve_cm,viento_max_kmh
2022-10-12,22130 Jaca,Candanchu/Astun,15.6,6.0,10.7,0.4,0.0,9.0
2022-10-13,22130 Jaca,Candanchu/Astun,16.1,7.0,12.0,0.0,0.0,10.9
2022-10-14,22130 Jaca,Candanchu/Astun,17.5,9.1,13.1,0.2,0.0,11.7
2022-10-15,22130 Jaca,Candanchu/Astun,18.7,8.3,13.8,0.1,0.0,13.5
2022-10-16,22130 Jaca,Candanchu/Astun,17.9,11.7,14.6,0.0,0.0,17.7
2022-10-17,22130 Jaca,Candanchu/Astun,16.4,11.4,13.0,3.9,0.0,16.3
2022-10-18,22130 Jaca,Candanchu/Astun,20.3,11.3,14.9,0.1,0.0,16.6
2022-10-19,22130 Jaca,Candanchu/Astun,19.6,11.2,15.1,11.0,0.0,23.2
2022-10-20,22130 Jaca,Candanchu/Astun,12.2,10.0,10.8,29.7,0.0,22.9
2022-10-21,22130 Jaca,Candanchu/Astun,10.7,8.5,9.6,32.3,0.0,16.7
2022-10-22,22130 Jaca,Candanchu/Astun,12.7,8.2,10.1,5.1,0.0,18.6
2022-10-23,22130 Jaca,Candanchu/Astun,12.3,8.9,10.4,24.6,0.0,22.5
2022-10-24,22130 Jaca,Candanchu/Astun,12.3,6.3,9.3,6.6,0.0,12.4
2022-10-25,22130 Jaca,Candanchu/Astun,16.2,7.3,11.8,3.5,0.0,18.7
2022-10-26,22130 Jaca,Candanchu/Astun,15.5,8.7,11.4,2.5,0.0,14.0
2022-10-27,22130 Jaca,Candanchu/Astun,18.8,10.5,14.7,0.2,0.0,17.4
2022-10-28,22130 Jaca,Candanchu/Astun,18.5,11.6,14.7,0.3,0.0,13.3
2022-10-29,22130 Jaca,Candanchu/Astun,16.7,10.0,13.9,0.0,0.0,17.4
2022-10-30,22130 Jaca,Candanchu/Astun,15.9,8.4,11.1,12.1,0.0,15.2
2022-10-31,22130 Jaca,Candanchu/Astun,12.4,7.8,9.4,20.5,0.0,20.2
2022-11-01,22130 Jaca,Candanchu/Astun,11.7,5.6,9.1,2.4,0.0,10.1
2022-11-02,22130 Jaca,Candanchu/Astun,12.0,4.5,8.4,1.2,0.0,14.5
2022-11-03,22130 Jaca,Candanchu/Astun,8.9,4.2,7.5,15.7,0.0,14.6
2022-11-04,22130 Jaca,Candanchu/Astun,3.8,1.3,2.7,10.4,4.06,19.0
2022-11-05,22130 Jaca,Candanchu/Astun,12.8,1.4,6.2,0.2,0.0,20.2
2022-11-06,22130 Jaca,Candanchu/Astun,13.2,4.1,10.7,0.0,0.0,7.8
2022-11-07,22130 Jaca,Candanchu/Astun,12.1,4.9,8.8,0.0,0.0,13.1
2022-11-08,22130 Jaca,Candanchu/Astun,10.8,6.6,8.5,9.0,0.0,15.7
2022-11-09,22130 Jaca,Candanchu/Astun,8.4,4.8,7.1,7.7,0.0,12.7
2022-11-10,22130 Jaca,Candanchu/Astun,11.9,0.4,6.5,0.0,0.0,13.4
2022-11-11,22130 Jaca,Candanchu/Astun,11.8,3.0,7.5,0.0,0.0,22.4
2022-11-12,22130 Jaca,Candanchu/Astun,12.0,7.8,9.3,0.0,0.0,18.7
2022-11-13,22130 Jaca,Candanchu/Astun,12.9,5.4,8.5,0.0,0.0,13.7
2022-11-14,22130 Jaca,Candanchu/Astun,8.9,5.0,6.9,5.1,0.0,12.6
2022-11-15,22130 Jaca,Candanchu/Astun,7.7,6.6,7.2,10.9,0.0,13.5
2022-11-16,22130 Jaca,Candanchu/Astun,7.7,1.3,5.1,0.8,0.0,10.2
2022-11-17,22130 Jaca,Candanchu/Astun,8.8,4.6,7.5,7.4,0.0,12.3
2022-11-18,22130 Jaca,Candanchu/Astun,5.7,1.5,3.3,1.7,0.98,12.9
2022-11-19,22130 Jaca,Candanchu/Astun,2.0,0.4,1.0,2.3,1.61,19.2
2022-11-20,22130 Jaca,Candanchu/Astun,6.8,-0.5,2.8,1.1,0.0,17.9
2022-11-21,22130 Jaca,Candanchu/Astun,5.4,-0.0,3.3,38.2,8.26,16.7
2022-11-22,22130 Jaca,Candanchu/Astun,2.3,-1.5,-0.2,12.1,7.35,15.5
2022-11-23,22130 Jaca,Candanchu/Astun,6.5,2.6,4.5,21.5,0.0,16.6
2022-11-24,22130 Jaca,Candanchu/Astun,6.3,-0.1,4.0,11.6,0.56,12.0
2022-11-25,22130 Jaca,Candanchu/Astun,6.5,1.0,3.0,1.7,0.35,19.5
2022-11-26,22130 Jaca,Candanchu/Astun,12.0,-0.6,5.1,0.0,0.0,14.0
2022-11-27,22130 Jaca,Candanchu/Astun,12.1,3.6,9.2,0.0,0.0,9.7
2022-11-28,22130 Jaca,Candanchu/Astun,4.2,1.2,2.4,9.4,5.11,19.6
2022-11-29,22130 Jaca,Candanchu/Astun,4.1,0.7,2.1,7.1,3.22,13.3
2022-11-30,22130 Jaca,Candanchu/Astun,5.0,-1.3,1.4,0.0,0.0,9.2
2022-12-01,22130 Jaca,Candanchu/Astun,5.6,-4.2,0.1,0.0,0.0,10.2
2022-12-02,22130 Jaca,Candanchu/Astun,2.3,-2.6,-0.6,0.0,0.0,7.3
2022-12-03,22130 Jaca,Candanchu/Astun,-0.6,-3.0,-1.8,8.8,6.16,9.6
2022-12-04,22130 Jaca,Candanchu/Astun,0.3,-9.0,-3.3,0.4,0.28,8.0
2022-12-05,22130 Jaca,Candanchu/Astun,5.8,-3.8,2.5,0.4,0.0,12.0
2022-12-06,22130 Jaca,Candanchu/Astun,7.9,2.9,5.4,2.3,0.0,6.5
2022-12-07,22130 Jaca,Candanchu/Astun,7.3,0.1,3.4,0.5,0.0,6.4
2022-12-08,22130 Jaca,Candanchu/Astun,5.0,0.8,2.9,12.5,2.73,14.5
2022-12-09,22130 Jaca,Candanchu/Astun,5.0,2.9,3.6,10.0,0.14,9.7
2022-12-10,22130 Jaca,Candanchu/Astun,3.0,-3.9,-0.0,0.4,0.14,22.1
2022-12-11,22130 Jaca,Candanchu/Astun,1.7,-3.9,-0.5,1.7,1.19,9.1
2022-12-12,22130 Jaca,Candanchu/Astun,4.3,-1.9,1.7,31.5,3.64,10.9
2022-12-13,22130 Jaca,Candanchu/Astun,7.9,4.8,6.5,10.6,0.0,6.3
2022-12-14,22130 Jaca,Candanchu/Astun,7.4,2.8,5.4,6.0,0.0,9.3
2022-12-15,22130 Jaca,Candanchu/Astun,5.8,2.0,4.4,14.6,0.35,13.2
2022-12-16,22130 Jaca,Candanchu/Astun,5.1,1.7,3.0,1.3,0.0,8.9
2022-12-17,22130 Jaca,Candanchu/Astun,6.2,-1.1,2.9,0.1,0.0,7.3
2022-12-18,22130 Jaca,Candanchu/Astun,6.2,0.2,3.8,0.0,0.0,14.7
2022-12-19,22130 Jaca,Candanchu/Astun,9.0,1.9,4.9,0.0,0.0,14.0
2022-12-20,22130 Jaca,Candanchu/Astun,8.2,4.3,5.6,9.7,0.0,16.2
2022-12-21,22130 Jaca,Candanchu/Astun,7.6,1.8,4.8,5.6,0.7,10.2
2022-12-22,22130 Jaca,Candanchu/Astun,9.1,3.4,6.3,0.1,0.0,7.6
2022-12-23,22130 Jaca,Candanchu/Astun,11.3,4.0,7.0,0.0,0.0,9.6
2022-12-24,22130 Jaca,Candanchu/Astun,11.5,2.9,7.5,0.0,0.0,10.8
2022-12-25,22130 Jaca,Candanchu/Astun,8.7,3.2,5.7,0.0,0.0,14.5
2022-12-26,22130 Jaca,Candanchu/Astun,8.9,2.1,4.9,0.0,0.0,14.0
2022-12-27,22130 Jaca,Candanchu/Astun,7.3,0.6,4.8,1.7,0.0,9.4
2022-12-28,22130 Jaca,Candanchu/Astun,6.7,2.2,4.8,0.9,0.0,11.0
2022-12-29,22130 Jaca,Candanchu/Astun,4.6,3.5,4.1,6.3,0.0,10.5
2022-12-30,22130 Jaca,Candanchu/Astun,7.8,3.3,5.9,13.2,0.0,8.5
2022-12-31,22130 Jaca,Candanchu/Astun,9.1,3.4,6.4,0.0,0.0,14.0
2023-01-01,22130 Jaca,Candanchu/Astun,10.0,5.2,7.1,2.2,0.0,17.1
2023-01-02,22130 Jaca,Candanchu/Astun,7.0,1.7,4.3,3.8,0.77,14.3
2023-01-03,22130 Jaca,Candanchu/Astun,5.2,-4.9,1.7,0.0,0.0,7.9
2023-01-04,22130 Jaca,Candanchu/Astun,9.1,-4.3,2.1,0.0,0.0,7.9
2023-01-05,22130 Jaca,Candanchu/Astun,8.6,-1.8,5.2,0.0,0.0,4.3
2023-01-06,22130 Jaca,Candanchu/Astun,8.9,2.2,6.5,0.0,0.0,6.6
2023-01-07,22130 Jaca,Candanchu/Astun,6.8,0.2,3.8,2.6,0.63,11.6
2023-01-08,22130 Jaca,Candanchu/Astun,3.7,2.3,2.8,31.7,3.99,11.6
2023-01-09,22130 Jaca,Candanchu/Astun,2.9,-0.0,1.3,9.3,5.6,18.1
2023-01-10,22130 Jaca,Candanchu/Astun,8.9,-0.1,3.4,0.0,0.0,14.5
2023-01-11,22130 Jaca,Candanchu/Astun,5.8,-0.1,2.9,0.4,0.0,17.9
2023-01-12,22130 Jaca,Candanchu/Astun,8.3,-1.4,2.7,0.0,0.0,15.0
2023-01-13,22130 Jaca,Candanchu/Astun,6.6,-0.7,2.8,0.7,0.0,13.4
2023-01-14,22130 Jaca,Candanchu/Astun,8.5,-0.3,6.9,0.0,0.0,6.3
2023-01-15,22130 Jaca,Candanchu/Astun,6.3,-3.9,1.2,1.3,0.63,18.4
2023-01-16,22130 Jaca,Candanchu/Astun,0.0,-4.0,-1.4,43.5,30.45,8.1
2023-01-17,22130 Jaca,Candanchu/Astun,1.7,-5.1,-1.3,27.1,17.99,17.9
2023-01-18,22130 Jaca,Candanchu/Astun,-3.5,-6.2,-5.0,7.9,5.53,18.0
2023-01-19,22130 Jaca,Candanchu/Astun,-1.1,-7.0,-4.4,34.0,23.8,12.5
2023-01-20,22130 Jaca,Candanchu/Astun,0.9,-8.9,-4.3,3.5,2.45,31.1
2023-01-21,22130 Jaca,Candanchu/Astun,-4.9,-10.1,-7.6,0.8,0.56,18.0
2023-01-22,22130 Jaca,Candanchu/Astun,-3.8,-8.8,-6.1,0.2,0.14,41.3
2023-01-23,22130 Jaca,Candanchu/Astun,-4.3,-8.6,-6.3,0.4,0.28,31.5
2023-01-24,22130 Jaca,Candanchu/Astun,-0.1,-10.3,-6.2,0.0,0.0,12.4
2023-01-25,22130 Jaca,Candanchu/Astun,1.2,-9.4,-5.0,0.0,0.0,19.7
2023-01-26,22130 Jaca,Candanchu/Astun,-2.0,-6.1,-3.9,0.0,0.0,26.0
2023-01-27,22130 Jaca,Candanchu/Astun,-2.1,-6.6,-4.6,0.0,0.0,25.1
2023-01-28,22130 Jaca,Candanchu/Astun,-2.9,-6.6,-4.9,0.0,0.0,16.3
2023-01-29,22130 Jaca,Candanchu/Astun,-0.2,-10.2,-4.8,0.0,0.0,14.4
2023-01-30,22130 Jaca,Candanchu/Astun,4.6,-9.2,-2.3,0.0,0.0,12.2
2023-01-31,22130 Jaca,Candanchu/Astun,8.5,-3.0,1.6,0.0,0.0,14.6
2023-02-01,22130 Jaca,Candanchu/Astun,7.3,-3.4,1.1,0.0,0.0,9.0
2023-02-02,22130 Jaca,Candanchu/Astun,8.8,-1.9,3.1,0.0,0.0,7.2
2023-02-03,22130 Jaca,Candanchu/Astun,12.0,0.3,4.5,0.0,0.0,8.5
2023-02-04,22130 Jaca,Candanchu/Astun,11.2,1.2,4.9,0.0,0.0,19.2
2023-02-05,22130 Jaca,Candanchu/Astun,10.4,-0.4,3.7,0.0,0.0,17.3
2023-02-06,22130 Jaca,Candanchu/Astun,3.9,-3.5,-0.2,0.0,0.0,22.1
2023-02-07,22130 Jaca,Candanchu/Astun,-0.3,-4.5,-2.0,6.1,4.27,12.8
2023-02-08,22130 Jaca,Candanchu/Astun,2.9,-5.2,-0.5,3.4,2.38,8.4
2023-02-09,22130 Jaca,Candanchu/Astun,2.1,-6.4,-2.6,0.7,0.49,8.5
2023-02-10,22130 Jaca,Candanchu/Astun,4.0,-7.8,-0.8,0.0,0.0,5.5
2023-02-11,22130 Jaca,Candanchu/Astun,6.1,-1.7,2.8,0.0,0.0,6.2
2023-02-12,22130 Jaca,Candanchu/Astun,6.7,-1.0,3.9,0.0,0.0,9.3
2023-02-13,22130 Jaca,Candanchu/Astun,8.3,0.1,4.4,0.0,0.0,11.4
2023-02-14,22130 Jaca,Candanchu/Astun,7.5,0.5,3.3,0.0,0.0,17.2
2023-02-15,22130 Jaca,Candanchu/Astun,7.3,-0.5,3.1,0.0,0.0,10.4
2023-02-16,22130 Jaca,Candanchu/Astun,8.9,-1.3,3.5,0.0,0.0,5.1
2023-02-17,22130 Jaca,Candanchu/Astun,9.5,-0.3,5.9,0.0,0.0,5.4
2023-02-18,22130 Jaca,Candanchu/Astun,11.1,1.7,8.3,0.0,0.0,6.3
2023-02-19,22130 Jaca,Candanchu/Astun,12.4,1.4,7.8,0.0,0.0,4.9
2023-02-20,22130 Jaca,Candanchu/Astun,13.5,3.1,10.3,0.0,0.0,10.2
2023-02-21,22130 Jaca,Candanchu/Astun,11.6,2.7,6.9,0.0,0.0,16.1
2023-02-22,22130 Jaca,Candanchu/Astun,8.6,0.7,5.2,3.0,0.98,8.8
2023-02-23,22130 Jaca,Candanchu/Astun,2.3,-0.3,1.2,35.7,22.68,12.7
2023-02-24,22130 Jaca,Candanchu/Astun,-0.3,-6.9,-2.4,6.1,4.27,10.5
2023-02-25,22130 Jaca,Candanchu/Astun,1.8,-9.8,-1.6,0.2,0.21,15.3
2023-02-26,22130 Jaca,Candanchu/Astun,-1.3,-7.6,-3.3,0.8,0.56,29.0
2023-02-27,22130 Jaca,Candanchu/Astun,-4.8,-10.3,-8.3,3.6,2.52,23.4
2023-02-28,22130 Jaca,Candanchu/Astun,-0.8,-8.2,-5.3,0.0,0.0,19.0
2023-03-01,22130 Jaca,Candanchu/Astun,2.2,-7.6,-3.4,0.0,0.0,16.3
2023-03-02,22130 Jaca,Candanchu/Astun,1.1,-6.8,-2.7,0.4,0.28,15.5
2023-03-03,22130 Jaca,Candanchu/Astun,4.5,-4.6,-0.9,0.0,0.0,15.5
2023-03-04,22130 Jaca,Candanchu/Astun,6.6,-4.9,0.9,0.0,0.0,7.6
2023-03-05,22130 Jaca,Candanchu/Astun,7.0,-3.2,3.6,0.0,0.0,7.7
2023-03-06,22130 Jaca,Candanchu/Astun,5.9,-3.1,0.8,0.0,0.0,10.7
2023-03-07,22130 Jaca,Candanchu/Astun,5.0,-0.9,2.9,4.5,0.0,11.6
2023-03-08,22130 Jaca,Candanchu/Astun,9.0,3.3,5.6,14.4,0.0,12.1
2023-03-09,22130 Jaca,Candanchu/Astun,7.8,3.7,5.7,9.0,0.14,13.7
2023-03-10,22130 Jaca,Candanchu/Astun,8.6,3.0,5.5,0.8,0.0,22.9
2023-03-11,22130 Jaca,Candanchu/Astun,11.9,7.4,9.1,2.7,0.0,18.9
2023-03-12,22130 Jaca,Candanchu/Astun,14.2,6.9,9.4,1.5,0.0,13.8
2023-03-13,22130 Jaca,Candanchu/Astun,14.0,3.1,9.9,4.4,0.07,19.5
2023-03-14,22130 Jaca,Candanchu/Astun,4.8,1.7,2.7,5.3,2.8,22.0
2023-03-15,22130 Jaca,Candanchu/Astun,11.8,0.3,5.5,0.0,0.0,18.0
2023-03-16,22130 Jaca,Candanchu/Astun,15.1,4.2,11.2,0.0,0.0,14.2
2023-03-17,22130 Jaca,Candanchu/Astun,10.1,3.9,6.3,9.5,1.54,19.9
2023-03-18,22130 Jaca,Candanchu/Astun,7.8,2.9,4.9,8.6,0.98,10.5
2023-03-19,22130 Jaca,Candanchu/Astun,8.6,1.2,4.4,0.3,0.0,13.7
2023-03-20,22130 Jaca,Candanchu/Astun,13.8,-0.3,6.6,0.0,0.0,8.5
2023-03-21,22130 Jaca,Candanchu/Astun,12.2,2.9,9.2,0.0,0.0,11.0
2023-03-22,22130 Jaca,Candanchu/Astun,12.8,3.3,9.8,0.0,0.0,8.5
2023-03-23,22130 Jaca,Candanchu/Astun,14.6,5.7,10.2,0.2,0.0,13.0
2023-03-24,22130 Jaca,Candanchu/Astun,9.6,3.9,7.4,0.6,0.0,11.9
2023-03-25,22130 Jaca,Candanchu/Astun,10.4,-1.2,5.5,0.0,0.0,11.3
2023-03-26,22130 Jaca,Candanchu/Astun,9.1,2.3,5.3,3.1,0.21,19.9
2023-03-27,22130 Jaca,Candanchu/Astun,8.3,0.2,3.4,2.3,1.33,19.7
2023-03-28,22130 Jaca,Candanchu/Astun,13.7,-0.3,7.9,0.0,0.0,8.5
2023-03-29,22130 Jaca,Candanchu/Astun,16.3,8.1,12.5,0.0,0.0,13.6
2023-03-30,22130 Jaca,Candanchu/Astun,13.8,7.5,11.0,0.0,0.0,12.8
2023-03-31,22130 Jaca,Candanchu/Astun,10.9,3.3,7.5,1.0,0.0,18.4
2023-04-01,22130 Jaca,Candanchu/Astun,5.5,-0.1,3.1,6.1,2.66,18.0
2023-04-02,22130 Jaca,Candanchu/Astun,3.5,-0.6,1.4,10.7,7.21,27.5
2023-04-03,22130 Jaca,Candanchu/Astun,8.4,0.6,3.3,0.2,0.14,20.2
2023-04-04,22130 Jaca,Candanchu/Astun,8.8,-1.7,2.6,0.0,0.0,15.9
2023-04-05,22130 Jaca,Candanchu/Astun,11.5,-2.9,4.1,0.0,0.0,12.1
2023-04-06,22130 Jaca,Candanchu/Astun,12.2,0.9,7.1,0.0,0.0,15.8
2023-04-07,22130 Jaca,Candanchu/Astun,14.3,1.9,8.7,0.0,0.0,10.4
2023-04-08,22130 Jaca,Candanchu/Astun,14.0,4.0,9.7,0.0,0.0,13.4
2023-04-09,22130 Jaca,Candanchu/Astun,16.2,4.5,11.4,0.0,0.0,13.0
2023-04-10,22130 Jaca,Candanchu/Astun,16.3,5.8,10.9,0.0,0.0,12.1
2023-04-11,22130 Jaca,Candanchu/Astun,15.0,4.4,10.0,0.0,0.0,10.3
2023-04-12,22130 Jaca,Candanchu/Astun,12.1,1.4,7.3,0.5,0.07,18.8
2023-04-13,22130 Jaca,Candanchu/Astun,3.1,-1.2,0.9,7.7,5.39,18.9
2023-04-14,22130 Jaca,Candanchu/Astun,7.7,1.0,3.6,8.6,0.7,20.3
2023-04-15,22130 Jaca,Candanchu/Astun,5.2,0.3,3.2,5.2,0.0,23.6
2023-04-16,22130 Jaca,Candanchu/Astun,9.4,-1.0,3.9,0.0,0.0,21.9
2023-04-17,22130 Jaca,Candanchu/Astun,11.8,0.6,5.3,0.0,0.0,20.5
2023-04-18,22130 Jaca,Candanchu/Astun,10.1,-1.5,5.1,0.4,0.0,15.8
2023-04-19,22130 Jaca,Candanchu/Astun,13.9,1.4,8.0,0.1,0.0,13.4
2023-04-20,22130 Jaca,Candanchu/Astun,15.9,4.2,11.0,0.0,0.0,13.8
2023-04-21,22130 Jaca,Candanchu/Astun,16.5,6.7,12.6,6.4,0.0,17.5
2023-04-22,22130 Jaca,Candanchu/Astun,8.6,3.8,6.4,27.1,0.14,14.7
2023-04-23,22130 Jaca,Candanchu/Astun,10.6,3.1,7.8,5.3,0.0,14.0
2023-04-24,22130 Jaca,Candanchu/Astun,11.7,0.8,7.4,0.2,0.0,14.2
2023-04-25,22130 Jaca,Candanchu/Astun,13.6,7.8,10.3,1.2,0.0,15.0
2023-04-26,22130 Jaca,Candanchu/Astun,15.9,8.2,11.8,3.1,0.0,10.5
2023-04-27,22130 Jaca,Candanchu/Astun,18.3,9.2,14.6,0.1,0.0,11.7
2023-04-28,22130 Jaca,Candanchu/Astun,22.4,10.0,15.6,2.2,0.0,14.5
2023-04-29,22130 Jaca,Candanchu/Astun,19.0,10.7,14.9,0.0,0.0,18.6
2023-04-30,22130 Jaca,Candanchu/Astun,12.7,7.4,9.4,0.0,0.0,20.8
2023-05-01,22130 Jaca,Candanchu/Astun,12.4,4.3,8.3,0.0,0.0,17.7
2023-05-02,22130 Jaca,Candanchu/Astun,19.5,2.2,10.9,0.0,0.0,9.5
2023-05-03,22130 Jaca,Candanchu/Astun,20.8,9.5,16.3,0.0,0.0,10.1
2023-05-04,22130 Jaca,Candanchu/Astun,17.5,7.4,13.3,0.0,0.0,13.3
2023-05-05,22130 Jaca,Candanchu/Astun,18.0,10.1,13.9,0.0,0.0,10.5
2023-05-06,22130 Jaca,Candanchu/Astun,19.4,8.7,13.5,4.5,0.0,14.3
2023-05-07,22130 Jaca,Candanchu/Astun,15.2,6.7,10.8,1.1,0.0,17.5
2023-05-08,22130 Jaca,Candanchu/Astun,17.9,2.4,10.9,0.0,0.0,16.9
2023-05-09,22130 Jaca,Candanchu/Astun,14.4,5.2,10.7,2.7,0.0,19.2
2023-05-10,22130 Jaca,Candanchu/Astun,9.5,2.7,5.8,0.0,0.0,20.2
2023-05-11,22130 Jaca,Candanchu/Astun,9.8,2.3,5.3,0.5,0.0,17.0
2023-05-12,22130 Jaca,Candanchu/Astun,9.0,1.1,4.8,0.6,0.21,22.3
2023-05-13,22130 Jaca,Candanchu/Astun,9.2,2.9,5.4,1.3,0.0,21.3
2023-05-14,22130 Jaca,Candanchu/Astun,10.4,3.6,6.5,1.0,0.0,20.5
2023-05-15,22130 Jaca,Candanchu/Astun,10.6,4.8,6.9,1.3,0.0,23.6
2023-05-16,22130 Jaca,Candanchu/Astun,7.8,3.5,5.3,3.2,0.14,24.4
2023-05-17,22130 Jaca,Candanchu/Astun,9.8,0.4,5.3,0.0,0.0,27.9
2023-05-18,22130 Jaca,Candanchu/Astun,9.3,1.1,5.3,0.1,0.0,24.6
2023-05-19,22130 Jaca,Candanchu/Astun,10.0,4.0,6.3,0.5,0.0,22.3
2023-05-20,22130 Jaca,Candanchu/Astun,14.0,4.4,7.8,4.3,0.42,16.9
2023-05-21,22130 Jaca,Candanchu/Astun,15.4,3.1,9.4,2.1,0.0,9.6
2023-05-22,22130 Jaca,Candanchu/Astun,15.7,4.8,10.0,6.1,0.0,7.3
2023-05-23,22130 Jaca,Candanchu/Astun,16.1,6.8,10.7,8.1,0.0,9.7
2023-05-24,22130 Jaca,Candanchu/Astun,15.5,5.5,11.0,4.5,0.0,12.6
2023-05-25,22130 Jaca,Candanchu/Astun,13.5,7.0,9.8,2.6,0.0,14.8
2023-05-26,22130 Jaca,Candanchu/Astun,14.7,5.0,10.2,2.4,0.0,17.8
2023-05-27,22130 Jaca,Candanchu/Astun,18.8,7.6,13.5,0.4,0.0,12.4
2023-05-28,22130 Jaca,Candanchu/Astun,18.0,8.5,12.9,13.3,0.0,9.6
2023-05-29,22130 Jaca,Candanchu/Astun,17.3,8.2,12.2,7.1,0.0,9.3
2023-05-30,22130 Jaca,Candanchu/Astun,15.2,7.4,11.7,12.9,0.0,7.4
2023-05-31,22130 Jaca,Candanchu/Astun,16.3,8.4,12.2,6.7,0.0,5.6
2023-06-01,22130 Jaca,Candanchu/Astun,13.1,8.6,10.3,4.3,0.0,12.7
2023-06-02,22130 Jaca,Candanchu/Astun,15.7,6.7,11.4,10.7,0.0,10.5
2023-06-03,22130 Jaca,Candanchu/Astun,15.5,8.5,12.5,14.2,0.0,7.1
2023-06-04,22130 Jaca,Candanchu/Astun,16.1,6.7,11.5,5.3,0.0,7.5
2023-06-05,22130 Jaca,Candanchu/Astun,16.8,9.0,13.1,13.1,0.0,9.2
2023-06-06,22130 Jaca,Candanchu/Astun,17.7,9.2,13.4,3.5,0.0,9.7
2023-06-07,22130 Jaca,Candanchu/Astun,17.0,9.7,13.0,2.7,0.0,11.6
2023-06-08,22130 Jaca,Candanchu/Astun,16.5,9.4,13.2,1.0,0.0,13.4
2023-06-09,22130 Jaca,Candanchu/Astun,15.5,10.4,12.9,9.2,0.0,10.0
2023-06-10,22130 Jaca,Candanchu/Astun,18.5,9.6,14.5,1.0,0.0,9.1
2023-06-11,22130 Jaca,Candanchu/Astun,18.3,9.5,13.8,6.2,0.0,10.8
2023-06-12,22130 Jaca,Candanchu/Astun,18.1,8.5,13.3,2.9,0.0,13.1
2023-06-13,22130 Jaca,Candanchu/Astun,16.7,11.1,13.6,8.8,0.0,12.4
2023-06-14,22130 Jaca,Candanchu/Astun,16.8,10.2,13.4,0.8,0.0,18.4
2023-06-15,22130 Jaca,Candanchu/Astun,21.4,7.4,14.5,0.1,0.0,11.9
2023-06-16,22130 Jaca,Candanchu/Astun,21.6,9.2,16.9,0.0,0.0,11.7
2023-06-17,22130 Jaca,Candanchu/Astun,23.2,13.0,17.9,1.9,0.0,14.0
2023-06-18,22130 Jaca,Candanchu/Astun,18.6,13.4,15.4,6.4,0.0,17.0
2023-06-19,22130 Jaca,Candanchu/Astun,17.9,12.2,14.7,16.3,0.0,15.1
2023-06-20,22130 Jaca,Candanchu/Astun,19.4,12.6,15.7,32.8,0.0,15.0
2023-06-21,22130 Jaca,Candanchu/Astun,18.6,12.2,14.9,12.3,0.0,13.0
2023-06-22,22130 Jaca,Candanchu/Astun,18.9,10.8,14.7,4.4,0.0,16.2
2023-06-23,22130 Jaca,Candanchu/Astun,21.9,10.1,16.7,0.0,0.0,11.5
2023-06-24,22130 Jaca,Candanchu/Astun,23.5,11.5,19.1,0.0,0.0,7.4
2023-06-25,22130 Jaca,Candanchu/Astun,25.8,14.0,21.8,0.0,0.0,11.8
2023-06-26,22130 Jaca,Candanchu/Astun,23.7,16.4,20.8,0.0,0.0,8.9
2023-06-27,22130 Jaca,Candanchu/Astun,22.1,14.9,19.2,4.0,0.0,10.4
2023-06-28,22130 Jaca,Candanchu/Astun,22.6,13.7,18.7,1.0,0.0,9.2
2023-06-29,22130 Jaca,Candanchu/Astun,20.1,11.5,16.6,6.2,0.0,12.0
2023-06-30,22130 Jaca,Candanchu/Astun,15.5,8.4,11.5,0.0,0.0,17.0
2023-07-01,22130 Jaca,Candanchu/Astun,17.8,9.2,13.4,0.0,0.0,15.6
2023-07-02,22130 Jaca,Candanchu/Astun,20.4,9.6,15.5,0.0,0.0,12.7
2023-07-03,22130 Jaca,Candanchu/Astun,20.6,10.0,16.2,1.1,0.0,12.4
2023-07-04,22130 Jaca,Candanchu/Astun,19.3,11.7,15.5,1.3,0.0,11.8
2023-07-05,22130 Jaca,Candanchu/Astun,19.7,9.2,15.0,0.1,0.0,10.6
2023-07-06,22130 Jaca,Candanchu/Astun,19.5,10.5,15.1,3.1,0.0,16.0
2023-07-07,22130 Jaca,Candanchu/Astun,22.6,13.0,15.8,19.4,0.0,18.7
2023-07-08,22130 Jaca,Candanchu/Astun,23.2,14.2,18.5,0.0,0.0,14.3
2023-07-09,22130 Jaca,Candanchu/Astun,23.9,15.2,20.1,0.3,0.0,12.2
2023-07-10,22130 Jaca,Candanchu/Astun,25.1,16.6,21.0,0.0,0.0,12.3
2023-07-11,22130 Jaca,Candanchu/Astun,27.3,18.6,22.7,0.6,0.0,19.5
2023-07-12,22130 Jaca,Candanchu/Astun,22.5,14.4,19.4,0.0,0.0,11.9
2023-07-13,22130 Jaca,Candanchu/Astun,22.1,12.1,17.0,0.0,0.0,12.9
2023-07-14,22130 Jaca,Candanchu/Astun,24.0,14.0,19.3,0.1,0.0,15.3
2023-07-15,22130 Jaca,Candanchu/Astun,21.3,15.0,18.5,1.4,0.0,17.2
2023-07-16,22130 Jaca,Candanchu/Astun,21.5,12.0,16.9,0.1,0.0,15.7
2023-07-17,22130 Jaca,Candanchu/Astun,24.8,14.7,19.8,0.0,0.0,13.5
2023-07-18,22130 Jaca,Candanchu/Astun,28.5,18.3,22.6,1.7,0.0,12.6
2023-07-19,22130 Jaca,Candanchu/Astun,24.8,16.3,21.5,0.0,0.0,12.1
